1605,Tux,1
1606,Dolphin,7
1607,Python,3
1608,Whale,3
1609,Dolphin,3
1610,Tux,4
1611,Tux,3
1612,Fox,9
1613,Tux,4
1614,Whale,8
1615,Dolphin,3
1616,Dolphin,9
1617,Elephant,4
1618,Fox,7
1619,Whale,4
1620,Elephant,10
1621,Tux,8
1622,Python,8
1623,Python,8
1624,Whale,5
1625,Python,8
1626,Tux,10
1627,Dolphin,10
1628,Whale,7
1629,Dolphin,6
1630,Dolphin,3
1631,Fox,10
1632,Elephant,8
1633,Dolphin,3
1634,Fox,8
1635,Whale,10
1636,Fox,10
1637,Python,7
1638,Tux,3
1639,Tux,7
1640,Tux,2
1641,Dolphin,4
1642,Dolphin,5
1643,Fox,9
1644,Fox,4
1645,Tux,7
1646,Python,10
1647,Tux,2
1648,Elephant,2
1649,Dolphin,6
1650,Whale,3
1651,Tux,3
1652,Whale,3
1653,Elephant,2
1654,Tux,3
1655,Python,7
1656,Tux,3
1657,Elephant,6
1658,Fox,8
1659,Whale,9
1660,Fox,7
1661,Whale,7
1662,Dolphin,7
1663,Elephant,3
1664,Fox,9
1665,Whale,3
1666,Elephant,3
1667,Elephant,3
1668,Python,5
1669,Whale,8
1670,Tux,1
1671,Tux,5
1672,Fox,10
1673,Tux,7
1674,Fox,7
1675,Tux,1
1676,Elephant,10
1677,Fox,9
1678,Dolphin,1
1679,Dolphin,2
1680,Dolphin,5
1681,Elephant,9
1682,Python,2
1683,Elephant,4
1684,Elephant,7
1685,Fox,10
1686,Elephant,7
1687,Fox,2
1688,Fox,9
1689,Elephant,10
1690,Whale,1
1691,Whale,8
1692,Tux,4
1693,Whale,7
1694,Tux,10
1695,Fox,1
1696,Fox,8
1697,Whale,3
1698,Fox,4
1699,Dolphin,8
1700,Fox,1
1701,Dolphin,10
1702,Tux,8
1703,Tux,2
1704,Dolphin,8
1705,Python,3
1706,Tux,5
1707,Elephant,5
1708,Whale,7
1709,Dolphin,8
1710,Fox,5
1711,Elephant,5
1712,Python,9
1713,Fox,4
1714,Python,5
1715,Whale,4
1716,Whale,5
1717,Whale,7
1718,Fox,10
1719,Elephant,10
1720,Elephant,3
1721,Dolphin,9
1722,Tux,5
1723,Fox,3
1724,Tux,6
1725,Tux,6
1726,Dolphin,10
1727,Dolphin,10
1728,Fox,8
1729,Python,6
1730,Python,4
1731,Fox,4
1732,Dolphin,5
1733,Tux,4
1734,Fox,10
1735,Elephant,2
1736,Python,3
1737,Dolphin,5
1738,Elephant,3
1739,Dolphin,7
1740,Tux,4
1741,Python,8
1742,Python,5
1743,Tux,8
1744,Elephant,1
1745,Dolphin,5
1746,Tux,6
1747,Dolphin,10
1748,Whale,1
1749,Elephant,6
1750,Fox,6
1751,Tux,7
1752,Tux,10
1753,Elephant,8
1754,Tux,3
1755,Dolphin,9
1756,Tux,9
1757,Tux,1
1758,Elephant,9
1759,Elephant,3
1760,Whale,3
1761,Fox,3
1762,Elephant,5
1763,Tux,6
1764,Dolphin,4
1765,Fox,2
1766,Fox,5
1767,Fox,4
1768,Tux,6
1769,Tux,2
1770,Dolphin,3
1771,Python,8
1772,Fox,4
1773,Python,8
1774,Elephant,9
1775,Tux,9
1776,Whale,6
1777,Dolphin,9
1778,Python,7
1779,Tux,1
1780,Dolphin,5
1781,Tux,4
1782,Dolphin,6
1783,Python,9
1784,Python,1
1785,Elephant,4
1786,Python,7
1787,Python,7
1788,Dolphin,8
1789,Fox,4
1790,Dolphin,10
1791,Fox,9
1792,Elephant,2
1793,Fox,4
1794,Whale,6
1795,Whale,7
1796,Fox,9
1797,Elephant,5
1798,Python,9
1799,Dolphin,2
1800,Whale,1
1801,Whale,9
1802,Whale,4
1803,Fox,2
1804,Dolphin,1
1805,Elephant,5
1806,Elephant,3
1807,Tux,2
1808,Elephant,2
1809,Python,6
1810,Dolphin,10
1811,Python,10
1812,Tux,9
1813,Dolphin,2
1814,Fox,8
1815,Tux,5
1816,Fox,2
1817,Fox,2
1818,Whale,3
1819,Tux,6
1820,Python,3
1821,Tux,10
1822,Elephant,6
1823,Fox,5
1824,Elephant,8
1825,Dolphin,9
1826,Dolphin,2
1827,Fox,2
1828,Python,2
1829,Tux,3
1830,Fox,6
1831,Python,9
1832,Python,4
1833,Dolphin,9
1834,Fox,7
1835,Elephant,10
1836,Dolphin,8
1837,Tux,7
1838,Dolphin,6
1839,Python,6
1840,Elephant,5
1841,Tux,10
1842,Elephant,5
1843,Tux,5
1844,Fox,8
1845,Python,8
1846,Tux,3
1847,Dolphin,8
1848,Dolphin,7
1849,Python,6
1850,Python,9
1851,Python,3
1852,Elephant,7
1853,Tux,10
1854,Dolphin,10
1855,Tux,7
1856,Tux,6
1857,Whale,7
1858,Dolphin,6
1859,Elephant,6
1860,Fox,7
1861,Tux,9
1862,Python,5
1863,Elephant,1
1864,Python,7
1865,Dolphin,3
1866,Whale,5
1867,Fox,6
1868,Elephant,1
1869,Python,7
1870,Fox,2
1871,Elephant,5
1872,Tux,6
1873,Whale,4
1874,Fox,9
1875,Dolphin,3
1876,Whale,5
1877,Tux,3
1878,Python,3
1879,Python,9
1880,Fox,9
1881,Fox,10
1882,Whale,8
1883,Elephant,7
1884,Dolphin,9
1885,Python,3
1886,Fox,2
1887,Fox,8
1888,Dolphin,6
1889,Elephant,10
1890,Python,6
1891,Python,3
1892,Tux,9
1893,Python,4
1894,Fox,6
1895,Tux,4
1896,Python,2
1897,Whale,2
1898,Tux,3
1899,Whale,10
1900,Fox,10
1901,Whale,5
1902,Fox,9
1903,Tux,8
1904,Python,7
1905,Fox,2
1906,Tux,3
1907,Dolphin,8
1908,Python,8
1909,Fox,8
1910,Tux,10
1911,Elephant,7
1912,Whale,1
1913,Tux,5
1914,Dolphin,5
1915,Elephant,2
1916,Elephant,7
1917,Elephant,2
1918,Whale,6
1919,Elephant,4
1920,Fox,3
1921,Fox,3
1922,Dolphin,7
1923,Python,8
1924,Fox,8
1925,Dolphin,3
1926,Tux,4
1927,Tux,10
1928,Fox,6
1929,Fox,2
1930,Tux,10
1931,Elephant,7
1932,Fox,6
1933,Fox,10
1934,Elephant,2
1935,Python,3
1936,Tux,3
1937,Whale,8
1938,Dolphin,1
1939,Tux,3
1940,Whale,5
1941,Fox,9
1942,Python,2
1943,Elephant,3
1944,Whale,5
1945,Whale,6
1946,Fox,2
1947,Tux,7
1948,Tux,9
1949,Dolphin,4
1950,Dolphin,7
1951,Dolphin,7
1952,Whale,8
1953,Fox,2
1954,Python,4
1955,Tux,4
1956,Elephant,7
1957,Python,2
1958,Python,9
1959,Python,6
1960,Python,7
1961,Fox,4
1962,Dolphin,6
1963,Dolphin,9
1964,Elephant,2
1965,Tux,7
1966,Dolphin,9
1967,Dolphin,2
1968,Dolphin,9
1969,Fox,7
1970,Python,4
1971,Python,10
1972,Fox,1
1973,Tux,8
1974,Tux,7
1975,Python,6
1976,Python,8
1977,Tux,1
1978,Dolphin,1
1979,Fox,5
1980,Whale,7
1981,Whale,9
1982,Dolphin,5
1983,Fox,9
1984,Tux,1
1985,Python,3
1986,Elephant,4
1987,Python,3
1988,Dolphin,3
1989,Python,2
1990,Fox,8
1991,Whale,10
1992,Dolphin,10
1993,Fox,10
1994,Python,8
1995,Fox,1
1996,Tux,3
1997,Python,10
1998,Fox,7
1999,Whale,6
2000,Tux,7
2001,Fox,9
2002,Python,8
2003,Tux,2
2004,Whale,1
2005,Fox,6
2006,Elephant,2
2007,Dolphin,1
2008,Elephant,10
2009,Tux,10
2010,Elephant,9
2011,Fox,4
2012,Fox,6
2013,Tux,7
2014,Fox,5
2015,Fox,4
2016,Dolphin,10
2017,Dolphin,1
2018,Whale,7
2019,Elephant,5
2020,Fox,2
2021,Whale,9
2022,Elephant,10
2023,Dolphin,10
2024,Whale,7
2025,Whale,3
2026,Dolphin,3
2027,Elephant,2
2028,Python,7
2029,Elephant,1
2030,Dolphin,1
2031,Dolphin,3
2032,Python,10
2033,Tux,1
2034,Python,8
2035,Dolphin,6
2036,Tux,9
2037,Tux,4
2038,Python,5
2039,Dolphin,2
2040,Dolphin,4
2041,Fox,1
2042,Whale,8
2043,Whale,3
2044,Elephant,4
2045,Elephant,9
2046,Python,2
2047,Python,10
2048,Python,10
2049,Python,7
2050,Tux,1
2051,Elephant,4
2052,Python,9
2053,Python,6
2054,Fox,2
2055,Elephant,8
2056,Fox,3
2057,Whale,9
2058,Dolphin,6
2059,Elephant,2
2060,Tux,4
2061,Dolphin,9
2062,Fox,1
2063,Fox,9
2064,Python,3
2065,Fox,10
2066,Tux,10
2067,Fox,6
2068,Tux,10
2069,Elephant,4
2070,Dolphin,2
2071,Elephant,4
2072,Whale,10
2073,Whale,7
2074,Fox,8
2075,Fox,4
2076,Dolphin,2
2077,Fox,10
2078,Whale,8
2079,Elephant,8
2080,Fox,4
2081,Fox,6
2082,Whale,6
2083,Fox,4
2084,Fox,3
2085,Tux,10
2086,Whale,7
2087,Elephant,5
2088,Dolphin,6
2089,Whale,8
2090,Tux,1
2091,Python,7
2092,Elephant,4
2093,Elephant,3
2094,Tux,5
2095,Whale,2
2096,Elephant,9
2097,Fox,5
2098,Whale,7
2099,Whale,5
2100,Fox,1
2101,Elephant,7
2102,Elephant,7
2103,Python,1
2104,Tux,7
2105,Dolphin,4
2106,Dolphin,2
2107,Python,9
2108,Elephant,3
2109,Fox,9
2110,Dolphin,4
2111,Tux,6
2112,Whale,7
2113,Fox,2
2114,Python,9
2115,Fox,10
2116,Python,3
2117,Fox,3
2118,Python,3
2119,Tux,8
2120,Tux,7
2121,Fox,5
2122,Tux,3
2123,Tux,5
2124,Fox,5
2125,Elephant,8
2126,Python,2
2127,Whale,1
2128,Dolphin,10
2129,Fox,6
2130,Fox,6
2131,Whale,9
2132,Elephant,2
2133,Elephant,1
2134,Python,7
2135,Dolphin,6
2136,Whale,9
2137,Whale,8
2138,Fox,9
2139,Tux,2
2140,Fox,8
2141,Fox,4
2142,Dolphin,9
2143,Tux,9
2144,Dolphin,8
2145,Tux,9
2146,Fox,10
2147,Fox,1
2148,Elephant,9
2149,Dolphin,1
2150,Fox,4
2151,Elephant,6
2152,Dolphin,4
2153,Fox,4
2154,Python,9
2155,Python,1
2156,Dolphin,7
2157,Tux,8
2158,Whale,8
2159,Dolphin,4
2160,Whale,8
2161,Elephant,3
2162,Python,10
2163,Whale,4
2164,Elephant,5
2165,Fox,7
2166,Tux,10
2167,Dolphin,8
2168,Dolphin,2
2169,Dolphin,8
2170,Tux,8
2171,Dolphin,9
2172,Fox,6
2173,Dolphin,4
2174,Tux,2
2175,Dolphin,9
2176,Dolphin,9
2177,Elephant,9
2178,Fox,7
2179,Dolphin,6
2180,Python,2
2181,Whale,1
2182,Whale,8
2183,Fox,10
2184,Tux,4
2185,Tux,8
2186,Fox,8
2187,Tux,10
2188,Dolphin,2
2189,Tux,5
2190,Dolphin,7
2191,Dolphin,10
2192,Tux,10
2193,Whale,8
2194,Fox,3
2195,Dolphin,1
2196,Whale,6
2197,Dolphin,10
2198,Fox,6
2199,Dolphin,7
2200,Elephant,1
2201,Elephant,4
2202,Fox,8
2203,Elephant,9
2204,Elephant,10
2205,Fox,4
2206,Dolphin,7
2207,Tux,4
2208,Whale,5
2209,Elephant,4
2210,Dolphin,10
2211,Python,6
2212,Tux,4
2213,Elephant,3
2214,Python,6
2215,Python,6
2216,Whale,9
2217,Elephant,6
2218,Dolphin,7
2219,Whale,6
2220,Whale,4
2221,Python,5
2222,Elephant,7
2223,Fox,2
2224,Fox,5
2225,Python,4
2226,Fox,1
2227,Dolphin,1
2228,Fox,2
2229,Whale,5
2230,Fox,8
2231,Python,10
2232,Elephant,8
2233,Dolphin,7
2234,Tux,7
2235,Elephant,10
2236,Elephant,3
2237,Elephant,3
2238,Fox,1
2239,Fox,3
2240,Fox,1
2241,Elephant,10
2242,Python,4
2243,Whale,5
2244,Elephant,5
2245,Fox,7
2246,Fox,1
2247,Dolphin,8
2248,Whale,3
2249,Python,5
2250,Whale,4
2251,Tux,6
2252,Tux,10
2253,Dolphin,7
2254,Fox,9
2255,Fox,6
2256,Fox,8
2257,Python,7
2258,Fox,3
2259,Whale,3
2260,Dolphin,8
2261,Fox,9
2262,Elephant,9
2263,Python,5
2264,Whale,6
2265,Dolphin,10
2266,Tux,3
2267,Fox,8
2268,Fox,1
2269,Fox,4
2270,Dolphin,2
2271,Dolphin,1
2272,Python,7
2273,Fox,5
2274,Fox,6
2275,Fox,1
2276,Whale,6
2277,Fox,6
2278,Python,7
2279,Dolphin,10
2280,Dolphin,10
2281,Tux,6
2282,Python,3
2283,Elephant,5
2284,Tux,6
2285,Whale,4
2286,Dolphin,3
2287,Fox,8
2288,Fox,3
2289,Python,5
2290,Elephant,7
2291,Elephant,9
2292,Elephant,8
2293,Fox,5
2294,Tux,8
2295,Fox,7
2296,Fox,2
2297,Tux,1
2298,Whale,9
2299,Fox,5
2300,Elephant,10
2301,Fox,7
2302,Fox,5
2303,Python,5
2304,Python,3
2305,Whale,6
2306,Dolphin,7
2307,Whale,7
2308,Fox,5
2309,Python,1
2310,Fox,8
2311,Whale,4
2312,Dolphin,2
2313,Python,4
2314,Fox,3
2315,Whale,1
2316,Whale,9
2317,Fox,10
2318,Python,5
2319,Dolphin,9
2320,Elephant,5
2321,Elephant,4
2322,Python,7
2323,Whale,7
2324,Fox,3
2325,Dolphin,10
2326,Fox,8
2327,Elephant,5
2328,Fox,1
2329,Fox,4
2330,Elephant,9
2331,Tux,3
2332,Python,5
2333,Tux,3
2334,Elephant,5
2335,Dolphin,5
2336,Elephant,5
2337,Whale,10
2338,Fox,7
2339,Python,5
2340,Dolphin,4
2341,Elephant,7
2342,Tux,3
2343,Elephant,7
2344,Dolphin,9
2345,Python,2
2346,Fox,7
2347,Tux,10
2348,Python,7
2349,Python,10
2350,Elephant,9
2351,Whale,10
2352,Whale,1
2353,Whale,5
2354,Fox,9
2355,Tux,4
2356,Dolphin,8
2357,Python,2
2358,Whale,8
2359,Python,6
2360,Elephant,1
2361,Tux,4
2362,Elephant,6
2363,Python,5
2364,Tux,10
2365,Elephant,3
2366,Fox,1
2367,Fox,6
2368,Dolphin,4
2369,Python,4
2370,Dolphin,9
2371,Elephant,5
2372,Whale,3
2373,Elephant,5
2374,Fox,6
2375,Dolphin,7
2376,Fox,2
2377,Tux,3
2378,Fox,6
2379,Elephant,4
2380,Python,4
2381,Fox,9
2382,Elephant,10
2383,Python,9
2384,Tux,6
2385,Whale,9
2386,Fox,3
2387,Python,6
2388,Python,9
2389,Tux,9
2390,Elephant,5
2391,Dolphin,9
2392,Whale,5
2393,Fox,6
2394,Tux,3
2395,Whale,4
2396,Whale,6
2397,Python,9
2398,Dolphin,9
2399,Elephant,2
2400,Elephant,7
2401,Whale,8
2402,Tux,3
2403,Dolphin,5
2404,Whale,4
2405,Tux,4
2406,Elephant,6
2407,Whale,2
2408,Fox,3
2409,Dolphin,9
2410,Python,3
2411,Whale,3
2412,Python,5
2413,Dolphin,5
2414,Dolphin,3
2415,Tux,5
2416,Python,1
2417,Elephant,7
2418,Fox,3
2419,Elephant,6
2420,Python,6
2421,Fox,9
2422,Dolphin,9
2423,Python,4
2424,Elephant,2
2425,Elephant,1
2426,Fox,1
2427,Whale,4
2428,Python,2
2429,Dolphin,6
2430,Elephant,1
2431,Whale,8
2432,Elephant,2
2433,Elephant,3
2434,Dolphin,2
2435,Tux,10
2436,Whale,6
2437,Elephant,1
2438,Tux,6
2439,Dolphin,6
2440,Python,9
2441,Python,4
2442,Fox,8
2443,Python,4
2444,Python,1
2445,Fox,9
2446,Dolphin,8
2447,Tux,9
2448,Tux,2
2449,Whale,2
2450,Whale,1
2451,Python,1
2452,Elephant,1
2453,Tux,9
2454,Dolphin,4
2455,Dolphin,6
2456,Whale,10
2457,Whale,10
2458,Python,5
2459,Elephant,9
2460,Elephant,9
2461,Dolphin,6
2462,Dolphin,3
2463,Whale,10
2464,Python,4
2465,Elephant,7
2466,Elephant,4
2467,Python,9
2468,Dolphin,6
2469,Whale,6
2470,Fox,2
2471,Elephant,10
2472,Python,3
2473,Tux,10
2474,Python,2
2475,Python,1
2476,Tux,4
2477,Elephant,8
2478,Python,5
2479,Elephant,2
2480,Tux,6
2481,Tux,3
2482,Dolphin,4
2483,Whale,3
2484,Fox,8
2485,Elephant,5
2486,Elephant,4
2487,Elephant,9
2488,Dolphin,9
2489,Whale,3
2490,Dolphin,5
2491,Elephant,3
2492,Fox,3
2493,Elephant,8
2494,Elephant,3
2495,Whale,5
2496,Fox,9
2497,Whale,10
2498,Elephant,8
2499,Dolphin,9
2500,Python,4
2501,Whale,9
2502,Fox,4
2503,Whale,6
2504,Whale,5
2505,Elephant,4
2506,Fox,3
2507,Dolphin,10
2508,Tux,5
2509,Fox,4
2510,Elephant,2
2511,Whale,10
2512,Python,4
2513,Tux,4
2514,Tux,9
2515,Elephant,1
2516,Dolphin,8
2517,Dolphin,6
2518,Fox,5
2519,Fox,2
2520,Fox,4
2521,Fox,7
2522,Elephant,8
2523,Python,9
2524,Elephant,3
2525,Whale,10
2526,Whale,9
2527,Tux,6
2528,Dolphin,6
2529,Python,8
2530,Fox,7
2531,Tux,5
2532,Elephant,4
2533,Elephant,2
2534,Dolphin,4
2535,Python,2
2536,Dolphin,1
2537,Fox,9
2538,Tux,7
2539,Whale,2
2540,Elephant,8
2541,Dolphin,1
2542,Whale,4
2543,Elephant,3
2544,Tux,4
2545,Elephant,5
2546,Whale,2
2547,Dolphin,10
2548,Elephant,10
2549,Dolphin,10
2550,Tux,5
2551,Python,10
2552,Tux,5
2553,Python,4
2554,Elephant,10
2555,Python,10
2556,Tux,6
2557,Elephant,9
2558,Dolphin,9
2559,Fox,7
2560,Fox,7
2561,Fox,2
2562,Elephant,5
2563,Tux,4
2564,Elephant,6
2565,Fox,10
2566,Python,6
2567,Tux,1
2568,Python,5
2569,Tux,2
2570,Whale,9
2571,Fox,10
2572,Whale,9
2573,Tux,4
2574,Whale,2
2575,Whale,1
2576,Python,7
2577,Python,6
2578,Fox,2
2579,Tux,3
2580,Fox,4
2581,Elephant,2
2582,Elephant,7
2583,Elephant,2
2584,Fox,8
2585,Elephant,7
2586,Whale,9
2587,Whale,4
2588,Whale,7
2589,Elephant,2
2590,Python,4
2591,Tux,6
2592,Tux,3
2593,Elephant,10
2594,Python,2
2595,Tux,9
2596,Dolphin,3
2597,Dolphin,1
2598,Dolphin,7
2599,Elephant,8
2600,Elephant,1
2601,Tux,8
2602,Fox,1
2603,Python,6
2604,Whale,2
2605,Dolphin,9
2606,Whale,2
2607,Elephant,8
2608,Tux,2
2609,Fox,9
2610,Dolphin,10
2611,Whale,4
2612,Fox,7
2613,Elephant,9
2614,Python,7
2615,Python,9
2616,Whale,6
2617,Tux,2
2618,Tux,7
2619,Python,3
2620,Python,2
2621,Tux,3
2622,Fox,1
2623,Dolphin,6
2624,Whale,3
2625,Fox,4
2626,Tux,9
2627,Python,5
2628,Python,9
2629,Elephant,10
2630,Python,10
2631,Tux,10
2632,Elephant,3
2633,Whale,8
2634,Whale,3
2635,Tux,9
2636,Whale,3
2637,Dolphin,3
2638,Dolphin,1
2639,Fox,8
2640,Fox,3
2641,Fox,1
2642,Fox,5
2643,Whale,1
2644,Fox,6
2645,Fox,4
2646,Dolphin,10
2647,Elephant,8
2648,Python,5
2649,Dolphin,1
2650,Fox,3
2651,Whale,10
2652,Dolphin,1
2653,Whale,1
2654,Whale,8
2655,Elephant,9
2656,Tux,2
2657,Python,9
2658,Fox,8
2659,Whale,10
2660,Tux,5
2661,Tux,4
2662,Elephant,2
2663,Dolphin,3
2664,Tux,6
2665,Fox,9
2666,Whale,7
2667,Whale,10
2668,Dolphin,9
2669,Whale,9
2670,Tux,2
2671,Tux,7
2672,Python,6
2673,Python,1
2674,Tux,10
2675,Dolphin,7
2676,Elephant,2
2677,Tux,10
2678,Tux,6
2679,Elephant,10
2680,Tux,2
2681,Python,7
2682,Tux,3
2683,Elephant,2
2684,Dolphin,3
2685,Elephant,7
2686,Whale,7
2687,Tux,3
2688,Elephant,10
2689,Tux,5
2690,Whale,4
2691,Dolphin,1
2692,Tux,8
2693,Elephant,2
2694,Python,10
2695,Python,5
2696,Elephant,4
2697,Dolphin,2
2698,Python,7
2699,Python,4
2700,Fox,1
2701,Tux,8
2702,Python,5
2703,Tux,8
2704,Python,2
2705,Tux,2
2706,Fox,1
2707,Fox,3
2708,Elephant,8
2709,Dolphin,3
2710,Whale,2
2711,Python,6
2712,Whale,5
2713,Dolphin,8
2714,Dolphin,10
2715,Whale,5
2716,Whale,3
2717,Elephant,5
2718,Whale,5
2719,Tux,2
2720,Elephant,8
2721,Tux,8
2722,Tux,1
2723,Tux,8
2724,Python,4
2725,Elephant,3
2726,Fox,5
2727,Whale,1
2728,Whale,4
2729,Whale,3
2730,Whale,6
2731,Fox,8
2732,Python,2
2733,Whale,1
2734,Fox,2
2735,Elephant,10
2736,Python,6
2737,Whale,10
2738,Tux,9
2739,Whale,2
2740,Elephant,9
2741,Fox,9
2742,Dolphin,10
2743,Elephant,3
2744,Tux,3
2745,Python,8
2746,Dolphin,4
2747,Whale,1
2748,Elephant,5
2749,Whale,5
2750,Dolphin,2
2751,Whale,1
2752,Whale,5
2753,Dolphin,7
2754,Fox,4
2755,Dolphin,7
2756,Tux,10
2757,Python,10
2758,Elephant,7
2759,Elephant,7
2760,Fox,9
2761,Whale,3
2762,Whale,9
2763,Python,3
2764,Python,8
2765,Tux,10
2766,Fox,6
2767,Fox,8
2768,Whale,10
2769,Python,9
2770,Elephant,6
2771,Elephant,8
2772,Elephant,6
2773,Fox,9
2774,Fox,1
2775,Dolphin,7
2776,Python,1
2777,Python,1
2778,Python,7
2779,Dolphin,6
2780,Elephant,6
2781,Dolphin,1
2782,Elephant,4
2783,Python,9
2784,Whale,8
2785,Whale,6
2786,Dolphin,10
2787,Elephant,7
2788,Tux,4
2789,Elephant,3
2790,Whale,2
2791,Elephant,4
2792,Python,7
2793,Fox,4
2794,Dolphin,5
2795,Dolphin,9
2796,Python,8
2797,Tux,2
2798,Tux,6
2799,Python,7
2800,Whale,6
2801,Tux,5
2802,Dolphin,3
2803,Tux,1
2804,Whale,6
2805,Elephant,7
2806,Whale,2
2807,Fox,5
2808,Elephant,9
2809,Fox,7
2810,Elephant,9
2811,Fox,4
2812,Dolphin,4
2813,Dolphin,4
2814,Python,4
2815,Python,6
2816,Dolphin,5
2817,Elephant,10
2818,Whale,10
2819,Fox,5
2820,Python,5
2821,Elephant,8
2822,Whale,5
2823,Elephant,10
2824,Fox,2
2825,Tux,2
2826,Fox,2
2827,Whale,2
2828,Tux,4
2829,Python,6
2830,Whale,6
2831,Fox,10
2832,Python,1
2833,Tux,5
2834,Elephant,2
2835,Elephant,1
2836,Dolphin,9
2837,Python,7
2838,Elephant,2
2839,Whale,8
2840,Elephant,3
2841,Whale,3
2842,Fox,5
2843,Tux,4
2844,Tux,7
2845,Whale,5
2846,Dolphin,9
2847,Tux,8
2848,Dolphin,1
2849,Fox,6
2850,Python,5
2851,Whale,10
2852,Elephant,6
2853,Fox,6
2854,Elephant,1
2855,Python,2
2856,Dolphin,9
2857,Python,2
2858,Python,7
2859,Elephant,3
2860,Fox,3
2861,Elephant,4
2862,Elephant,10
2863,Tux,7
2864,Python,3
2865,Tux,2
2866,Fox,7
2867,Elephant,1
2868,Tux,8
2869,Python,3
2870,Whale,7
2871,Dolphin,2
2872,Python,3
2873,Fox,4
2874,Elephant,5
2875,Elephant,7
2876,Elephant,7
2877,Tux,5
2878,Python,4
2879,Tux,10
2880,Tux,7
2881,Fox,9
2882,Python,3
2883,Fox,1
2884,Elephant,4
2885,Whale,6
2886,Python,8
2887,Elephant,6
2888,Tux,10
2889,Python,5
2890,Tux,5
2891,Elephant,2
2892,Fox,7
2893,Tux,4
2894,Dolphin,7
2895,Tux,7
2896,Whale,6
2897,Whale,4
2898,Whale,2
2899,Fox,1
2900,Fox,7
2901,Tux,10
2902,Python,5
2903,Python,8
2904,Elephant,10
2905,Fox,1
2906,Whale,7
2907,Dolphin,10
2908,Dolphin,3
2909,Elephant,6
2910,Python,1
2911,Whale,10
2912,Whale,9
2913,Tux,2
2914,Whale,6
2915,Whale,10
2916,Dolphin,1
2917,Whale,3
2918,Python,9
2919,Dolphin,7
2920,Whale,5
2921,Whale,5
2922,Tux,3
2923,Elephant,7
2924,Python,2
2925,Tux,6
2926,Fox,6
2927,Dolphin,6
2928,Whale,3
2929,Whale,5
2930,Fox,3
2931,Dolphin,5
2932,Whale,4
2933,Python,4
2934,Fox,4
2935,Fox,9
2936,Dolphin,3
2937,Tux,4
2938,Dolphin,5
2939,Dolphin,6
2940,Fox,5
2941,Tux,8
2942,Whale,7
2943,Whale,5
2944,Elephant,7
2945,Dolphin,8
2946,Dolphin,9
2947,Whale,9
2948,Tux,6
2949,Tux,7
2950,Whale,5
2951,Whale,5
2952,Python,3
2953,Tux,2
2954,Fox,5
2955,Elephant,1
2956,Dolphin,6
2957,Tux,9
2958,Elephant,10
2959,Tux,3
2960,Tux,2
2961,Elephant,9
2962,Python,1
2963,Tux,8
2964,Python,8
2965,Dolphin,3
2966,Fox,1
2967,Tux,9
2968,Tux,9
2969,Whale,2
2970,Python,1
2971,Elephant,8
2972,Python,6
2973,Elephant,5
2974,Tux,1
2975,Whale,3
2976,Elephant,4
2977,Elephant,9
2978,Whale,5
2979,Fox,4
2980,Fox,10
2981,Python,5
2982,Whale,7
2983,Dolphin,8
2984,Tux,5
2985,Dolphin,7
2986,Whale,9
2987,Fox,4
2988,Fox,4
2989,Tux,10
2990,Tux,7
2991,Fox,10
2992,Tux,2
2993,Python,3
2994,Tux,5
2995,Dolphin,2
2996,Python,2
2997,Fox,3
2998,Tux,5
2999,Whale,3
3000,Python,8
3001,Dolphin,2
3002,Dolphin,2
3003,Dolphin,8
3004,Elephant,2
3005,Whale,9
3006,Whale,2
3007,Elephant,2
3008,Dolphin,4
3009,Whale,1
3010,Whale,1
3011,Dolphin,8
3012,Fox,3
3013,Elephant,4
3014,Python,5
3015,Whale,1
3016,Fox,10
3017,Whale,8
3018,Whale,2
3019,Tux,6
3020,Python,3
3021,Python,1
3022,Fox,1
3023,Whale,9
3024,Python,10
3025,Python,4
3026,Dolphin,9
3027,Dolphin,6
3028,Tux,9
3029,Python,6
3030,Whale,7
3031,Fox,8
3032,Fox,10
3033,Tux,10
3034,Tux,6
3035,Python,5
3036,Elephant,6
3037,Whale,5
3038,Whale,5
3039,Python,2
3040,Fox,2
3041,Dolphin,8
3042,Dolphin,10
3043,Whale,7
3044,Elephant,8
3045,Dolphin,5
3046,Python,10
3047,Dolphin,10
3048,Tux,3
3049,Dolphin,2
3050,Elephant,5
3051,Fox,4
3052,Elephant,4
3053,Elephant,2
3054,Fox,4
3055,Dolphin,5
3056,Python,4
3057,Dolphin,4
3058,Fox,9
3059,Dolphin,9
3060,Fox,1
3061,Dolphin,3
3062,Whale,10
3063,Tux,2
3064,Whale,6
3065,Fox,7
3066,Dolphin,8
3067,Python,9
3068,Tux,3
3069,Tux,5
3070,Elephant,1
3071,Dolphin,5
3072,Fox,4
3073,Dolphin,8
3074,Elephant,6
3075,Whale,8
3076,Whale,5
3077,Fox,10
3078,Whale,7
3079,Elephant,4
3080,Dolphin,6
3081,Fox,3
3082,Fox,6
3083,Fox,8
3084,Dolphin,10
3085,Whale,10
3086,Python,2
3087,Dolphin,3
3088,Elephant,2
3089,Whale,2
3090,Dolphin,3
3091,Python,7
3092,Whale,2
3093,Dolphin,7
3094,Tux,6
3095,Whale,10
3096,Whale,1
3097,Python,8
3098,Whale,4
3099,Tux,2
3100,Dolphin,5
3101,Fox,3
3102,Elephant,10
3103,Fox,10
